unit,Geopolitical entity (reporting),TIME_PERIOD,category code,OBS_VALUE,Aggregated category name,NUTS_code
T,Finland,2022,W01-05,2734.0,chemical and medical,FIN
T,Finland,2022,W06,48740.0,metal,FIN
T,Finland,2022,W071,114098.0,glass,FIN
T,Finland,2022,W072,439376.0,paper,FIN
T,Finland,2022,W074,89772.0,plastic,FIN
T,Finland,2022,W075,83356.0,wood,FIN
T,Finland,2022,W077_08,339362.0,weee + batt + vehicles,FIN
T,Finland,2022,W09,506462.0,organic waste,FIN
T,Finland,2022,W10,1726022.0,mixed waste,FIN
T,Finland,2022,W11,0.0,common sludges,FIN
T,Finland,2022,W12-13,680.0,mineral waste,FIN
T,France,2004,W01-05,76400.0,chemical and medical,FRA
T,France,2004,W071,2932000.0,glass,FRA
T,France,2004,W072,2077000.0,paper,FRA
T,France,2004,W074,314000.0,plastic,FRA
T,France,2004,W075,0.0,wood,FRA
T,France,2004,W077_08,18000.0,weee + batt + vehicles,FRA
T,France,2004,W09,0.0,organic waste,FRA
T,France,2004,W10,39636000.0,mixed waste,FRA
T,France,2004,W11,0.0,common sludges,FRA
T,France,2004,W12-13,0.0,mineral waste,FRA
T,France,2006,W01-05,63400.0,chemical and medical,FRA
T,France,2006,W071,2984800.0,glass,FRA
T,France,2006,W072,2221600.0,paper,FRA
T,France,2006,W074,353000.0,plastic,FRA
T,France,2006,W075,0.0,wood,FRA
T,France,2006,W077_08,73600.0,weee + batt + vehicles,FRA
T,France,2006,W09,0.0,organic waste,FRA
T,France,2006,W10,40883000.0,mixed waste,FRA
T,France,2006,W11,0.0,common sludges,FRA
T,France,2006,W12-13,0.0,mineral waste,FRA
T,France,2008,W01-05,108120.0,chemical and medical,FRA
T,France,2008,W071,3337600.0,glass,FRA
T,France,2008,W072,2492860.0,paper,FRA
T,France,2008,W074,361880.0,plastic,FRA
T,France,2008,W075,0.0,wood,FRA
T,France,2008,W077_08,189820.0,weee + batt + vehicles,FRA
T,France,2008,W09,0.0,organic waste,FRA
T,France,2008,W10,38936000.0,mixed waste,FRA
T,France,2008,W11,0.0,common sludges,FRA
T,France,2008,W12-13,0.0,mineral waste,FRA
T,France,2010,W01-05,28870.0,chemical and medical,FRA
T,France,2010,W06,1272262.0,metal,FRA
T,France,2010,W071,3412370.0,glass,FRA
T,France,2010,W072,2785578.0,paper,FRA
T,France,2010,W074,381800.0,plastic,FRA
T,France,2010,W075,1249550.0,wood,FRA
T,France,2010,W077_08,456748.0,weee + batt + vehicles,FRA
T,France,2010,W09,7542556.0,organic waste,FRA
T,France,2010,W10,36085806.0,mixed waste,FRA
T,France,2010,W11,0.0,common sludges,FRA
T,France,2010,W12-13,0.0,mineral waste,FRA
T,France,2012,W01-05,38764.0,chemical and medical,FRA
T,France,2012,W06,1244684.0,metal,FRA
T,France,2012,W071,3490230.0,glass,FRA
T,France,2012,W072,3394560.0,paper,FRA
T,France,2012,W074,577200.0,plastic,FRA
T,France,2012,W075,1680762.0,wood,FRA
T,France,2012,W077_08,445162.0,weee + batt + vehicles,FRA
T,France,2012,W09,7407846.0,organic waste,FRA
T,France,2012,W10,35314816.0,mixed waste,FRA
T,France,2012,W11,0.0,common sludges,FRA
T,France,2012,W12-13,0.0,mineral waste,FRA
T,France,2014,W01-05,24874.0,chemical and medical,FRA
T,France,2014,W06,727404.0,metal,FRA
T,France,2014,W071,3467306.0,glass,FRA
T,France,2014,W072,3190000.0,paper,FRA
T,France,2014,W074,502000.0,plastic,FRA
T,France,2014,W075,1833620.0,wood,FRA
T,France,2014,W077_08,463502.0,weee + batt + vehicles,FRA
T,France,2014,W09,7393526.0,organic waste,FRA
T,France,2014,W10,33278346.0,mixed waste,FRA
T,France,2014,W11,0.0,common sludges,FRA
T,France,2014,W12-13,0.0,mineral waste,FRA
T,France,2016,W01-05,26376.0,chemical and medical,FRA
T,France,2016,W06,1138318.0,metal,FRA
T,France,2016,W071,3103820.0,glass,FRA
T,France,2016,W072,3160560.0,paper,FRA
T,France,2016,W074,564000.0,plastic,FRA
T,France,2016,W075,1959352.0,wood,FRA
T,France,2016,W077_08,1534336.0,weee + batt + vehicles,FRA
T,France,2016,W09,7613558.0,organic waste,FRA
T,France,2016,W10,33032700.0,mixed waste,FRA
T,France,2016,W11,0.0,common sludges,FRA
T,France,2016,W12-13,5612902.0,mineral waste,FRA
T,France,2018,W01-05,73000.0,chemical and medical,FRA
T,France,2018,W06,1337308.0,metal,FRA
T,France,2018,W071,3206986.0,glass,FRA
T,France,2018,W072,3135600.0,paper,FRA
T,France,2018,W074,626000.0,plastic,FRA
T,France,2018,W075,1993514.0,wood,FRA
T,France,2018,W077_08,2128236.0,weee + batt + vehicles,FRA
T,France,2018,W09,8191736.0,organic waste,FRA
T,France,2018,W10,32833972.0,mixed waste,FRA
T,France,2018,W11,0.0,common sludges,FRA
T,France,2018,W12-13,5714406.0,mineral waste,FRA
T,France,2020,W01-05,31430.0,chemical and medical,FRA
T,France,2020,W06,1387520.0,metal,FRA
T,France,2020,W071,3638706.0,glass,FRA
T,France,2020,W072,2766494.0,paper,FRA
T,France,2020,W074,658000.0,plastic,FRA
T,France,2020,W075,2053420.0,wood,FRA
T,France,2020,W077_08,1890714.0,weee + batt + vehicles,FRA
T,France,2020,W09,9038784.0,organic waste,FRA
T,France,2020,W10,32251538.0,mixed waste,FRA
T,France,2020,W11,0.0,common sludges,FRA
T,France,2020,W12-13,5786916.0,mineral waste,FRA
T,France,2022,W01-05,11308.0,chemical and medical,FRA
T,France,2022,W06,1510364.0,metal,FRA
T,France,2022,W071,3857170.0,glass,FRA
T,France,2022,W072,3008122.0,paper,FRA
T,France,2022,W074,760000.0,plastic,FRA
T,France,2022,W075,2193652.0,wood,FRA
T,France,2022,W077_08,1917984.0,weee + batt + vehicles,FRA
T,France,2022,W09,9666004.0,organic waste,FRA
T,France,2022,W10,32455772.0,mixed waste,FRA
T,France,2022,W11,0.0,common sludges,FRA
T,France,2022,W12-13,6720718.0,mineral waste,FRA
T,Croatia,2004,W01-05,0.0,chemical and medical,HRV
T,Croatia,2004,W071,0.0,glass,HRV
T,Croatia,2004,W072,0.0,paper,HRV
T,Croatia,2004,W074,0.0,plastic,HRV
T,Croatia,2004,W075,0.0,wood,HRV
T,Croatia,2004,W077_08,0.0,weee + batt + vehicles,HRV
T,Croatia,2004,W09,0.0,organic waste,HRV
T,Croatia,2004,W10,0.0,mixed waste,HRV
T,Croatia,2004,W11,0.0,common sludges,HRV
T,Croatia,2004,W12-13,0.0,mineral waste,HRV
T,Croatia,2006,W01-05,179112.0,chemical and medical,HRV
T,Croatia,2006,W071,0.0,glass,HRV
T,Croatia,2006,W072,0.0,paper,HRV
T,Croatia,2006,W074,0.0,plastic,HRV
T,Croatia,2006,W075,65666.0,wood,HRV
T,Croatia,2006,W077_08,6648.0,weee + batt + vehicles,HRV
T,Croatia,2006,W09,0.0,organic waste,HRV
T,Croatia,2006,W10,38.0,mixed waste,HRV
T,Croatia,2006,W11,0.0,common sludges,HRV
T,Croatia,2006,W12-13,4762.0,mineral waste,HRV
T,Croatia,2008,W01-05,0.0,chemical and medical,HRV
T,Croatia,2008,W071,0.0,glass,HRV
T,Croatia,2008,W072,0.0,paper,HRV
T,Croatia,2008,W074,0.0,plastic,HRV
T,Croatia,2008,W075,0.0,wood,HRV
T,Croatia,2008,W077_08,0.0,weee + batt + vehicles,HRV
T,Croatia,2008,W09,0.0,organic waste,HRV
T,Croatia,2008,W10,0.0,mixed waste,HRV
T,Croatia,2008,W11,0.0,common sludges,HRV
T,Croatia,2008,W12-13,0.0,mineral waste,HRV
T,Croatia,2010,W01-05,0.0,chemical and medical,HRV
T,Croatia,2010,W06,0.0,metal,HRV
T,Croatia,2010,W071,0.0,glass,HRV
T,Croatia,2010,W072,0.0,paper,HRV
T,Croatia,2010,W074,0.0,plastic,HRV
T,Croatia,2010,W075,0.0,wood,HRV
T,Croatia,2010,W077_08,0.0,weee + batt + vehicles,HRV
T,Croatia,2010,W09,0.0,organic waste,HRV
T,Croatia,2010,W10,0.0,mixed waste,HRV
T,Croatia,2010,W11,0.0,common sludges,HRV
T,Croatia,2010,W12-13,0.0,mineral waste,HRV
T,Croatia,2012,W01-05,66.0,chemical and medical,HRV
T,Croatia,2012,W06,28018.0,metal,HRV
T,Croatia,2012,W071,31288.0,glass,HRV
T,Croatia,2012,W072,40872.0,paper,HRV
T,Croatia,2012,W074,21634.0,plastic,HRV
T,Croatia,2012,W075,1370.0,wood,HRV
T,Croatia,2012,W077_08,84702.0,weee + batt + vehicles,HRV
T,Croatia,2012,W09,64686.0,organic waste,HRV
T,Croatia,2012,W10,2108426.0,mixed waste,HRV
T,Croatia,2012,W11,0.0,common sludges,HRV
T,Croatia,2012,W12-13,0.0,mineral waste,HRV
T,Croatia,2014,W01-05,20.0,chemical and medical,HRV
T,Croatia,2014,W06,9800.0,metal,HRV
T,Croatia,2014,W071,44132.0,glass,HRV
T,Croatia,2014,W072,57304.0,paper,HRV
T,Croatia,2014,W074,30338.0,plastic,HRV
T,Croatia,2014,W075,16484.0,wood,HRV
T,Croatia,2014,W077_08,70122.0,weee + batt + vehicles,HRV
T,Croatia,2014,W09,74604.0,organic waste,HRV
T,Croatia,2014,W10,2021038.0,mixed waste,HRV
T,Croatia,2014,W11,0.0,common sludges,HRV
T,Croatia,2014,W12-13,0.0,mineral waste,HRV
T,Croatia,2016,W01-05,36.0,chemical and medical,HRV
T,Croatia,2016,W06,9888.0,metal,HRV
T,Croatia,2016,W071,40274.0,glass,HRV
T,Croatia,2016,W072,78030.0,paper,HRV
T,Croatia,2016,W074,36188.0,plastic,HRV
T,Croatia,2016,W075,2360.0,wood,HRV
T,Croatia,2016,W077_08,81938.0,weee + batt + vehicles,HRV
T,Croatia,2016,W09,46796.0,organic waste,HRV
T,Croatia,2016,W10,1989698.0,mixed waste,HRV
T,Croatia,2016,W11,0.0,common sludges,HRV
T,Croatia,2016,W12-13,0.0,mineral waste,HRV
T,Croatia,2018,W01-05,614.0,chemical and medical,HRV
T,Croatia,2018,W06,102378.0,metal,HRV
T,Croatia,2018,W071,20484.0,glass,HRV
T,Croatia,2018,W072,120554.0,paper,HRV
T,Croatia,2018,W074,36500.0,plastic,HRV
T,Croatia,2018,W075,17676.0,wood,HRV
T,Croatia,2018,W077_08,136828.0,weee + batt + vehicles,HRV
T,Croatia,2018,W09,53066.0,organic waste,HRV
T,Croatia,2018,W10,2090860.0,mixed waste,HRV
T,Croatia,2018,W11,0.0,common sludges,HRV
T,Croatia,2018,W12-13,60.0,mineral waste,HRV
T,Croatia,2020,W01-05,1460.0,chemical and medical,HRV
T,Croatia,2020,W06,61000.0,metal,HRV
T,Croatia,2020,W071,23030.0,glass,HRV
T,Croatia,2020,W072,137592.0,paper,HRV
T,Croatia,2020,W074,65868.0,plastic,HRV
T,Croatia,2020,W075,28720.0,wood,HRV
T,Croatia,2020,W077_08,172820.0,weee + batt + vehicles,HRV
T,Croatia,2020,W09,118426.0,organic waste,HRV
T,Croatia,2020,W10,1805400.0,mixed waste,HRV
T,Croatia,2020,W11,0.0,common sludges,HRV
T,Croatia,2020,W12-13,52.0,mineral waste,HRV
T,Croatia,2022,W01-05,1720.0,chemical and medical,HRV
T,Croatia,2022,W06,58320.0,metal,HRV
T,Croatia,2022,W071,34884.0,glass,HRV
T,Croatia,2022,W072,164558.0,paper,HRV
T,Croatia,2022,W074,91750.0,plastic,HRV
T,Croatia,2022,W075,40638.0,wood,HRV
T,Croatia,2022,W077_08,140853.0,weee + batt + vehicles,HRV
T,Croatia,2022,W09,143248.0,organic waste,HRV
T,Croatia,2022,W10,1763826.0,mixed waste,HRV
T,Croatia,2022,W11,0.0,common sludges,HRV
T,Croatia,2022,W12-13,98.0,mineral waste,HRV
T,Hungary,2004,W01-05,0.0,chemical and medical,HUN
T,Hungary,2004,W071,6980.0,glass,HUN
T,Hungary,2004,W072,863420.0,paper,HUN
T,Hungary,2004,W074,61360.0,plastic,HUN
T,Hungary,2004,W075,51060.0,wood,HUN
T,Hungary,2004,W077_08,0.0,weee + batt + vehicles,HUN
T,Hungary,2004,W09,0.0,organic waste,HUN
T,Hungary,2004,W10,7528260.0,mixed waste,HUN
T,Hungary,2004,W11,0.0,common sludges,HUN
T,Hungary,2004,W12-13,0.0,mineral waste,HUN
T,Hungary,2006,W01-05,0.0,chemical and medical,HUN
T,Hungary,2006,W071,26910.0,glass,HUN
T,Hungary,2006,W072,101766.0,paper,HUN
T,Hungary,2006,W074,33264.0,plastic,HUN
T,Hungary,2006,W075,0.0,wood,HUN
T,Hungary,2006,W077_08,0.0,weee + batt + vehicles,HUN
T,Hungary,2006,W09,0.0,organic waste,HUN
T,Hungary,2006,W10,5694740.0,mixed waste,HUN
T,Hungary,2006,W11,0.0,common sludges,HUN
T,Hungary,2006,W12-13,0.0,mineral waste,HUN
T,Hungary,2008,W01-05,0.0,chemical and medical,HUN
T,Hungary,2008,W071,35484.0,glass,HUN
T,Hungary,2008,W072,244472.0,paper,HUN
T,Hungary,2008,W074,40386.0,plastic,HUN
T,Hungary,2008,W075,2928.0,wood,HUN
T,Hungary,2008,W077_08,85073.0,weee + batt + vehicles,HUN
T,Hungary,2008,W09,0.0,organic waste,HUN
T,Hungary,2008,W10,6040062.0,mixed waste,HUN
T,Hungary,2008,W11,0.0,common sludges,HUN
T,Hungary,2008,W12-13,0.0,mineral waste,HUN
T,Hungary,2010,W01-05,208.0,chemical and medical,HUN
T,Hungary,2010,W06,355072.0,metal,HUN
T,Hungary,2010,W071,44014.0,glass,HUN
T,Hungary,2010,W072,240586.0,paper,HUN
T,Hungary,2010,W074,46962.0,plastic,HUN
T,Hungary,2010,W075,5880.0,wood,HUN
T,Hungary,2010,W077_08,55880.0,weee + batt + vehicles,HUN
T,Hungary,2010,W09,206172.0,organic waste,HUN
T,Hungary,2010,W10,4734752.0,mixed waste,HUN
T,Hungary,2010,W11,0.0,common sludges,HUN
T,Hungary,2010,W12-13,5208.0,mineral waste,HUN
T,Hungary,2012,W01-05,344.0,chemical and medical,HUN
T,Hungary,2012,W06,410754.0,metal,HUN
T,Hungary,2012,W071,72008.0,glass,HUN
T,Hungary,2012,W072,306354.0,paper,HUN
T,Hungary,2012,W074,85444.0,plastic,HUN
T,Hungary,2012,W075,4142.0,wood,HUN
T,Hungary,2012,W077_08,74800.0,weee + batt + vehicles,HUN
T,Hungary,2012,W09,8024.0,organic waste,HUN
T,Hungary,2012,W10,4394250.0,mixed waste,HUN
T,Hungary,2012,W11,0.0,common sludges,HUN
T,Hungary,2012,W12-13,0.0,mineral waste,HUN
T,Hungary,2014,W01-05,42.0,chemical and medical,HUN
T,Hungary,2014,W06,305394.0,metal,HUN
T,Hungary,2014,W071,43564.0,glass,HUN
T,Hungary,2014,W072,280066.0,paper,HUN
T,Hungary,2014,W074,55220.0,plastic,HUN
T,Hungary,2014,W075,4262.0,wood,HUN
T,Hungary,2014,W077_08,48974.0,weee + batt + vehicles,HUN
T,Hungary,2014,W09,1058.0,organic waste,HUN
T,Hungary,2014,W10,5163472.0,mixed waste,HUN
T,Hungary,2014,W11,0.0,common sludges,HUN
T,Hungary,2014,W12-13,0.0,mineral waste,HUN
T,Hungary,2016,W01-05,2384.0,chemical and medical,HUN
T,Hungary,2016,W06,9870.0,metal,HUN
T,Hungary,2016,W071,48754.0,glass,HUN
T,Hungary,2016,W072,226328.0,paper,HUN
T,Hungary,2016,W074,42738.0,plastic,HUN
T,Hungary,2016,W075,2624.0,wood,HUN
T,Hungary,2016,W077_08,36024.0,weee + batt + vehicles,HUN
T,Hungary,2016,W09,19592.0,organic waste,HUN
T,Hungary,2016,W10,5373682.0,mixed waste,HUN
T,Hungary,2016,W11,0.0,common sludges,HUN
T,Hungary,2016,W12-13,0.0,mineral waste,HUN
T,Hungary,2018,W01-05,2478.0,chemical and medical,HUN
T,Hungary,2018,W06,13460.0,metal,HUN
T,Hungary,2018,W071,56452.0,glass,HUN
T,Hungary,2018,W072,210756.0,paper,HUN
T,Hungary,2018,W074,30098.0,plastic,HUN
T,Hungary,2018,W075,2357.0,wood,HUN
T,Hungary,2018,W077_08,60054.0,weee + batt + vehicles,HUN
T,Hungary,2018,W09,19016.0,organic waste,HUN
T,Hungary,2018,W10,5080782.0,mixed waste,HUN
T,Hungary,2018,W11,0.0,common sludges,HUN
T,Hungary,2018,W12-13,0.0,mineral waste,HUN
T,Hungary,2020,W01-05,3450.0,chemical and medical,HUN
T,Hungary,2020,W06,992174.0,metal,HUN
T,Hungary,2020,W071,77454.0,glass,HUN
T,Hungary,2020,W072,269272.0,paper,HUN
T,Hungary,2020,W074,26832.0,plastic,HUN
T,Hungary,2020,W075,8000.0,wood,HUN
T,Hungary,2020,W077_08,159068.0,weee + batt + vehicles,HUN
T,Hungary,2020,W09,688456.0,organic waste,HUN
T,Hungary,2020,W10,5640474.0,mixed waste,HUN
T,Hungary,2020,W11,200406.0,common sludges,HUN
T,Hungary,2020,W12-13,1381712.0,mineral waste,HUN
T,Hungary,2022,W01-05,3672.0,chemical and medical,HUN
T,Hungary,2022,W06,1083796.0,metal,HUN
T,Hungary,2022,W071,68846.0,glass,HUN
T,Hungary,2022,W072,310912.0,paper,HUN
T,Hungary,2022,W074,29916.0,plastic,HUN
T,Hungary,2022,W075,11978.0,wood,HUN
T,Hungary,2022,W077_08,155530.0,weee + batt + vehicles,HUN
T,Hungary,2022,W09,659376.0,organic waste,HUN
T,Hungary,2022,W10,5592586.0,mixed waste,HUN
T,Hungary,2022,W11,1470.0,common sludges,HUN
T,Hungary,2022,W12-13,1808950.0,mineral waste,HUN
T,Ireland,2004,W01-05,298.0,chemical and medical,IRL
T,Ireland,2004,W071,223386.0,glass,IRL
T,Ireland,2004,W072,707492.0,paper,IRL
T,Ireland,2004,W074,374262.0,plastic,IRL
T,Ireland,2004,W075,33322.0,wood,IRL
T,Ireland,2004,W077_08,31788.0,weee + batt + vehicles,IRL
T,Ireland,2004,W09,0.0,organic waste,IRL
T,Ireland,2004,W10,725986.0,mixed waste,IRL
T,Ireland,2004,W11,0.0,common sludges,IRL
T,Ireland,2004,W12-13,0.0,mineral waste,IRL
T,Ireland,2006,W01-05,0.0,chemical and medical,IRL
T,Ireland,2006,W071,273816.0,glass,IRL
T,Ireland,2006,W072,901544.0,paper,IRL
T,Ireland,2006,W074,444998.0,plastic,IRL
T,Ireland,2006,W075,53764.0,wood,IRL
T,Ireland,2006,W077_08,1204.0,weee + batt + vehicles,IRL
T,Ireland,2006,W09,0.0,organic waste,IRL
T,Ireland,2006,W10,767570.0,mixed waste,IRL
T,Ireland,2006,W11,0.0,common sludges,IRL
T,Ireland,2006,W12-13,0.0,mineral waste,IRL
T,Ireland,2010,W01-05,2710.0,chemical and medical,IRL
T,Ireland,2010,W06,21524.0,metal,IRL
T,Ireland,2010,W071,173664.0,glass,IRL
T,Ireland,2010,W072,41936.0,paper,IRL
T,Ireland,2010,W074,12088.0,plastic,IRL
T,Ireland,2010,W075,20312.0,wood,IRL
T,Ireland,2010,W077_08,162898.0,weee + batt + vehicles,IRL
T,Ireland,2010,W09,247252.0,organic waste,IRL
T,Ireland,2010,W10,2762434.0,mixed waste,IRL
T,Ireland,2010,W11,0.0,common sludges,IRL
T,Ireland,2010,W12-13,15010.0,mineral waste,IRL
T,Ireland,2012,W01-05,3268.0,chemical and medical,IRL
T,Ireland,2012,W06,16000.0,metal,IRL
T,Ireland,2012,W071,164666.0,glass,IRL
T,Ireland,2012,W072,32284.0,paper,IRL
T,Ireland,2012,W074,9940.0,plastic,IRL
T,Ireland,2012,W075,18394.0,wood,IRL
T,Ireland,2012,W077_08,160292.0,weee + batt + vehicles,IRL
T,Ireland,2012,W09,261100.0,organic waste,IRL
T,Ireland,2012,W10,2631620.0,mixed waste,IRL
T,Ireland,2012,W11,0.0,common sludges,IRL
T,Ireland,2012,W12-13,15294.0,mineral waste,IRL
T,Ireland,2014,W01-05,3278.0,chemical and medical,IRL
T,Ireland,2014,W06,19248.0,metal,IRL
T,Ireland,2014,W071,168796.0,glass,IRL
T,Ireland,2014,W072,32894.0,paper,IRL
T,Ireland,2014,W074,9954.0,plastic,IRL
T,Ireland,2014,W075,18876.0,wood,IRL
T,Ireland,2014,W077_08,184728.0,weee + batt + vehicles,IRL
T,Ireland,2014,W09,229640.0,organic waste,IRL
T,Ireland,2014,W10,2361524.0,mixed waste,IRL
T,Ireland,2014,W11,0.0,common sludges,IRL
T,Ireland,2014,W12-13,18742.0,mineral waste,IRL
T,Ireland,2016,W01-05,3646.0,chemical and medical,IRL
T,Ireland,2016,W06,22170.0,metal,IRL
T,Ireland,2016,W071,172148.0,glass,IRL
T,Ireland,2016,W072,34700.0,paper,IRL
T,Ireland,2016,W074,11544.0,plastic,IRL
T,Ireland,2016,W075,29226.0,wood,IRL
T,Ireland,2016,W077_08,128132.0,weee + batt + vehicles,IRL
T,Ireland,2016,W09,273136.0,organic waste,IRL
T,Ireland,2016,W10,2327980.0,mixed waste,IRL
T,Ireland,2016,W11,0.0,common sludges,IRL
T,Ireland,2016,W12-13,22928.0,mineral waste,IRL
T,Ireland,2018,W01-05,4472.0,chemical and medical,IRL
T,Ireland,2018,W06,23962.0,metal,IRL
T,Ireland,2018,W071,179968.0,glass,IRL
T,Ireland,2018,W072,33340.0,paper,IRL
T,Ireland,2018,W074,10164.0,plastic,IRL
T,Ireland,2018,W075,34356.0,wood,IRL
T,Ireland,2018,W077_08,225402.0,weee + batt + vehicles,IRL
T,Ireland,2018,W09,317840.0,organic waste,IRL
T,Ireland,2018,W10,2329608.0,mixed waste,IRL
T,Ireland,2018,W11,0.0,common sludges,IRL
T,Ireland,2018,W12-13,21796.0,mineral waste,IRL
T,Ireland,2020,W01-05,5426.0,chemical and medical,IRL
T,Ireland,2020,W06,31822.0,metal,IRL
T,Ireland,2020,W071,263934.0,glass,IRL
T,Ireland,2020,W072,36456.0,paper,IRL
T,Ireland,2020,W074,10926.0,plastic,IRL
T,Ireland,2020,W075,51476.0,wood,IRL
T,Ireland,2020,W077_08,220978.0,weee + batt + vehicles,IRL
T,Ireland,2020,W09,420068.0,organic waste,IRL
T,Ireland,2020,W10,2802296.0,mixed waste,IRL
T,Ireland,2020,W11,0.0,common sludges,IRL
T,Ireland,2020,W12-13,36860.0,mineral waste,IRL
T,Ireland,2022,W01-05,4640.0,chemical and medical,IRL
T,Ireland,2022,W06,27356.0,metal,IRL
T,Ireland,2022,W071,225994.0,glass,IRL
T,Ireland,2022,W072,29678.0,paper,IRL
T,Ireland,2022,W074,8482.0,plastic,IRL
T,Ireland,2022,W075,47574.0,wood,IRL
T,Ireland,2022,W077_08,171046.0,weee + batt + vehicles,IRL
T,Ireland,2022,W09,423880.0,organic waste,IRL
T,Ireland,2022,W10,2699258.0,mixed waste,IRL
T,Ireland,2022,W11,0.0,common sludges,IRL
T,Ireland,2022,W12-13,39782.0,mineral waste,IRL
T,Iceland,2004,W01-05,0.0,chemical and medical,ISL
T,Iceland,2004,W071,11000.0,glass,ISL
T,Iceland,2004,W072,15600.0,paper,ISL
T,Iceland,2004,W074,3000.0,plastic,ISL
T,Iceland,2004,W075,6000.0,wood,ISL
T,Iceland,2004,W077_08,1074.0,weee + batt + vehicles,ISL
T,Iceland,2004,W09,0.0,organic waste,ISL
T,Iceland,2004,W10,220000.0,mixed waste,ISL
